# Image with: 7.1e21 meters, image height: 7.2e20 meters.
4207
1.0000e31  1.6894e21  1.4059e20  -1.3157e5  -1.9112e5  # galaxy 6, star 293
1.0000e31  1.6866e21  1.6282e20  -1.3916e5  -1.7695e5  # galaxy 6, star 294
1.0000e31  1.6850e21  1.8658e20  -1.4562e5  -1.6277e5  # galaxy 6, star 295
1.0000e31  1.6851e21  2.1188e20  -1.5101e5  -1.4864e5  # galaxy 6, star 296
1.0000e31  1.6868e21  2.3870e20  -1.5536e5  -1.3462e5  # galaxy 6, star 297
1.0000e31  1.6904e21  2.6701e20  -1.5871e5  -1.2079e5  # galaxy 6, star 298
1.0000e31  1.6961e21  2.9679e20  -1.6111e5  -1.0719e5  # galaxy 6, star 299
1.0000e31  1.7042e21  3.2798e20  -1.6258e5  -9.3868e4  # galaxy 6, star 300
1.0000e31  1.8927e21  1.1595e2  -4.5982e-10  -3.7547e6  # galaxy 6, star 301
1.0000e31  1.8926e21  6.3796e16  -2.3104e5  -3.6355e6  # galaxy 6, star 302
1.0000e31  1.8925e21  1.3528e17  -4.4741e5  -3.5058e6  # galaxy 6, star 303
1.0000e31  1.8925e21  2.1486e17  -6.4892e5  -3.3669e6  # galaxy 6, star 304
1.0000e31  1.8924e21  3.0292e17  -8.3549e5  -3.2201e6  # galaxy 6, star 305
1.0000e31  1.8924e21  3.9983e17  -1.0071e6  -3.0664e6  # galaxy 6, star 306
1.0000e31  1.8923e21  5.0595e17  -1.1638e6  -2.9070e6  # galaxy 6, star 307
1.0000e31  1.8923e21  6.2159e17  -1.3057e6  -2.7431e6  # galaxy 6, star 308
1.0000e31  1.8923e21  7.4703e17  -1.4330e6  -2.5756e6  # galaxy 6, star 309
1.0000e31  1.8922e21  8.8251e17  -1.5460e6  -2.4056e6  # galaxy 6, star 310
1.0000e31  1.8922e21  1.0282e18  -1.6449e6  -2.2341e6  # galaxy 6, star 311
1.0000e31  1.8922e21  1.1843e18  -1.7302e6  -2.0619e6  # galaxy 6, star 312
1.0000e31  1.8922e21  1.3507e18  -1.8021e6  -1.8900e6  # galaxy 6, star 313
1.0000e31  1.8922e21  1.5275e18  -1.8612e6  -1.7191e6  # galaxy 6, star 314
1.0000e31  1.8922e21  1.7146e18  -1.9078e6  -1.5499e6  # galaxy 6, star 315
1.0000e31  1.8922e21  1.9118e18  -1.9426e6  -1.3833e6  # galaxy 6, star 316
1.0000e31  1.8923e21  2.1187e18  -1.9660e6  -1.2199e6  # galaxy 6, star 317
1.0000e31  1.8923e21  2.3349e18  -1.9787e6  -1.0601e6  # galaxy 6, star 318
1.0000e31  1.8924e21  2.5599e18  -1.9810e6  -9.0471e5  # galaxy 6, star 319
1.0000e31  1.8925e21  2.7929e18  -1.9738e6  -7.5408e5  # galaxy 6, star 320
1.0000e31  1.8927e21  3.0331e18  -1.9575e6  -6.0867e5  # galaxy 6, star 321
1.0000e31  1.8928e21  3.2794e18  -1.9328e6  -4.6889e5  # galaxy 6, star 322
1.0000e31  1.8930e21  3.5306e18  -1.9003e6  -3.3507e5  # galaxy 6, star 323
1.0000e31  1.8932e21  3.7852e18  -1.8605e6  -2.0750e5  # galaxy 6, star 324
1.0000e31  1.8934e21  4.0417e18  -1.8142e6  -8.6421e4  # galaxy 6, star 325
1.0000e31  1.8937e21  4.2982e18  -1.7619e6  2.7958e4  # galaxy 6, star 326
1.0000e31  1.8940e21  4.5526e18  -1.7042e6  1.3549e5  # galaxy 6, star 327
1.0000e31  1.8943e21  4.8025e18  -1.6418e6  2.3605e5  # galaxy 6, star 328
1.0000e31  1.8947e21  5.0453e18  -1.5751e6  3.2958e5  # galaxy 6, star 329
1.0000e31  1.8951e21  5.2782e18  -1.5048e6  4.1603e5  # galaxy 6, star 330
1.0000e31  1.8955e21  5.4979e18  -1.4314e6  4.9541e5  # galaxy 6, star 331
1.0000e31  1.8960e21  5.7009e18  -1.3555e6  5.6776e5  # galaxy 6, star 332
1.0000e31  1.8965e21  5.8835e18  -1.2775e6  6.3313e5  # galaxy 6, star 333
1.0000e31  1.8971e21  6.0415e18  -1.1979e6  6.9163e5  # galaxy 6, star 334
1.0000e31  1.8977e21  6.1704e18  -1.1173e6  7.4337e5  # galaxy 6, star 335
1.0000e31  1.8984e21  6.2656e18  -1.0361e6  7.8852e5  # galaxy 6, star 336
1.0000e31  1.8991e21  6.3218e18  -9.5467e5  8.2723e5  # galaxy 6, star 337
1.0000e31  1.8998e21  6.3336e18  -8.7345e5  8.5970e5  # galaxy 6, star 338
1.0000e31  1.9006e21  6.2951e18  -7.9281e5  8.8614e5  # galaxy 6, star 339
1.0000e31  1.9015e21  6.2003e18  -7.1310e5  9.0678e5  # galaxy 6, star 340
1.0000e31  1.9024e21  6.0426e18  -6.3466e5  9.2186e5  # galaxy 6, star 341
1.0000e31  1.9033e21  5.8153e18  -5.5777e5  9.3164e5  # galaxy 6, star 342
1.0000e31  1.9043e21  5.5112e18  -4.8273e5  9.3637e5  # galaxy 6, star 343
1.0000e31  1.9053e21  5.1229e18  -4.0978e5  9.3634e5  # galaxy 6, star 344
1.0000e31  1.9064e21  4.6428e18  -3.3915e5  9.3181e5  # galaxy 6, star 345
1.0000e31  1.9074e21  4.0630e18  -2.7104e5  9.2309e5  # galaxy 6, star 346
1.0000e31  1.9085e21  3.3754e18  -2.0563e5  9.1045e5  # galaxy 6, star 347
1.0000e31  1.9097e21  2.5718e18  -1.4308e5  8.9419e5  # galaxy 6, star 348
1.0000e31  1.9108e21  1.6438e18  -8.3513e4  8.7459e5  # galaxy 6, star 349
1.0000e31  1.9120e21  5.8289e17  -2.7044e4  8.5195e5  # galaxy 6, star 350
1.0000e31  1.9131e21  -6.1926e17  2.6238e4  8.2656e5  # galaxy 6, star 351
1.0000e31  1.9142e21  -1.9710e18  7.6266e4  7.9869e5  # galaxy 6, star 352
1.0000e31  1.9154e21  -3.4806e18  1.2299e5  7.6863e5  # galaxy 6, star 353
1.0000e31  1.9164e21  -5.1560e18  1.6638e5  7.3665e5  # galaxy 6, star 354
1.0000e31  1.9175e21  -7.0049e18  2.0643e5  7.0302e5  # galaxy 6, star 355
1.0000e31  1.9184e21  -9.0344e18  2.4313e5  6.6799e5  # galaxy 6, star 356
1.0000e31  1.9193e21  -1.1251e19  2.7651e5  6.3181e5  # galaxy 6, star 357
1.0000e31  1.9201e21  -1.3661e19  3.0661e5  5.9473e5  # galaxy 6, star 358
1.0000e31  1.9208e21  -1.6270e19  3.3346e5  5.5698e5  # galaxy 6, star 359
1.0000e31  1.9213e21  -1.9081e19  3.5715e5  5.1877e5  # galaxy 6, star 360
1.0000e31  1.9217e21  -2.2099e19  3.7773e5  4.8032e5  # galaxy 6, star 361
1.0000e31  1.9219e21  -2.5323e19  3.9528e5  4.4182e5  # galaxy 6, star 362
1.0000e31  1.9219e21  -2.8756e19  4.0992e5  4.0346e5  # galaxy 6, star 363
1.0000e31  1.9217e21  -3.2396e19  4.2172e5  3.6543e5  # galaxy 6, star 364
1.0000e31  1.9212e21  -3.6239e19  4.3082e5  3.2787e5  # galaxy 6, star 365
1.0000e31  1.9204e21  -4.0281e19  4.3731e5  2.9095e5  # galaxy 6, star 366
1.0000e31  1.9193e21  -4.4514e19  4.4132e5  2.5480e5  # galaxy 6, star 367
1.0000e31  1.9178e21  -4.8928e19  4.4298e5  2.1955e5  # galaxy 6, star 368
1.0000e31  1.9160e21  -5.3509e19  4.4243e5  1.8532e5  # galaxy 6, star 369
1.0000e31  1.9138e21  -5.8243e19  4.3978e5  1.5221e5  # galaxy 6, star 370
1.0000e31  1.9110e21  -6.3111e19  4.3518e5  1.2031e5  # galaxy 6, star 371
1.0000e31  1.9078e21  -6.8089e19  4.2876e5  8.9714e4  # galaxy 6, star 372
1.0000e31  1.9041e21  -7.3151e19  4.2066e5  6.0482e4  # galaxy 6, star 373
1.0000e31  1.8998e21  -7.8267e19  4.1102e5  3.2676e4  # galaxy 6, star 374
1.0000e31  1.8949e21  -8.3402e19  3.9998e5  6.3469e3  # galaxy 6, star 375
1.0000e31  1.8894e21  -8.8516e19  3.8767e5  -1.8467e4  # galaxy 6, star 376
1.0000e31  1.8832e21  -9.3565e19  3.7422e5  -4.1735e4  # galaxy 6, star 377
1.0000e31  1.8762e21  -9.8500e19  3.5976e5  -6.3436e4  # galaxy 6, star 378
1.0000e31  1.8685e21  -1.0326e20  3.4443e5  -8.3559e4  # galaxy 6, star 379
1.0000e31  1.8601e21  -1.0780e20  3.2835e5  -1.0210e5  # galaxy 6, star 380
1.0000e31  1.8508e21  -1.1203e20  3.1164e5  -1.1906e5  # galaxy 6, star 381
1.0000e31  1.8407e21  -1.1590e20  2.9442e5  -1.3446e5  # galaxy 6, star 382
1.0000e31  1.8297e21  -1.1932e20  2.7679e5  -1.4830e5  # galaxy 6, star 383
1.0000e31  1.8178e21  -1.2220e20  2.5888e5  -1.6062e5  # galaxy 6, star 384
1.0000e31  1.8050e21  -1.2445e20  2.4077e5  -1.7145e5  # galaxy 6, star 385
1.0000e31  1.7913e21  -1.2598e20  2.2258e5  -1.8082e5  # galaxy 6, star 386
1.0000e31  1.7766e21  -1.2667e20  2.0438e5  -1.8878e5  # galaxy 6, star 387
1.0000e31  1.7610e21  -1.2642e20  1.8627e5  -1.9536e5  # galaxy 6, star 388
1.0000e31  1.7445e21  -1.2510e20  1.6834e5  -2.0061e5  # galaxy 6, star 389
1.0000e31  1.7271e21  -1.2259e20  1.5064e5  -2.0460e5  # galaxy 6, star 390
1.0000e31  1.7088e21  -1.1876e20  1.3327e5  -2.0737e5  # galaxy 6, star 391
1.0000e31  1.6897e21  -1.1347e20  1.1628e5  -2.0899e5  # galaxy 6, star 392
1.0000e31  1.6697e21  -1.0656e20  9.9725e4  -2.0950e5  # galaxy 6, star 393
1.0000e31  1.6491e21  -9.7896e19  8.3666e4  -2.0899e5  # galaxy 6, star 394
1.0000e31  1.6277e21  -8.7318e19  6.8149e4  -2.0750e5  # galaxy 6, star 395
1.0000e31  1.6058e21  -7.4665e19  5.3216e4  -2.0510e5  # galaxy 6, star 396
1.0000e31  1.5835e21  -5.9773e19  3.8906e4  -2.0186e5  # galaxy 6, star 397
1.0000e31  1.5608e21  -4.2478e19  2.5249e4  -1.9784e5  # galaxy 6, star 398
1.0000e31  1.5378e21  -2.2609e19  1.2273e4  -1.9311e5  # galaxy 6, star 399
1.0000e31  1.5149e21  2.8999e5  -1.4375e-10  -1.8774e5  # galaxy 6, star 400
1.0000e31  1.8931e21  -8.1995e17  3.2517e6  -1.8774e6  # galaxy 6, star 401
1.0000e31  1.8930e21  -8.3746e17  3.0329e6  -2.0178e6  # galaxy 6, star 402
1.0000e31  1.8930e21  -8.5037e17  2.8124e6  -2.1404e6  # galaxy 6, star 403
1.0000e31  1.8929e21  -8.5800e17  2.5914e6  -2.2454e6  # galaxy 6, star 404
1.0000e31  1.8928e21  -8.5960e17  2.3709e6  -2.3336e6  # galaxy 6, star 405
1.0000e31  1.8926e21  -8.5438e17  2.1520e6  -2.4054e6  # galaxy 6, star 406
1.0000e31  1.8925e21  -8.4151e17  1.9357e6  -2.4614e6  # galaxy 6, star 407
1.0000e31  1.8924e21  -8.2011e17  1.7227e6  -2.5023e6  # galaxy 6, star 408
1.0000e31  1.8923e21  -7.8925e17  1.5140e6  -2.5289e6  # galaxy 6, star 409
1.0000e31  1.8921e21  -7.4798e17  1.3103e6  -2.5417e6  # galaxy 6, star 410
1.0000e31  1.8920e21  -6.9528e17  1.1123e6  -2.5416e6  # galaxy 6, star 411
1.0000e31  1.8919e21  -6.3013e17  9.2060e5  -2.5293e6  # galaxy 6, star 412
1.0000e31  1.8917e21  -5.5144e17  7.3572e5  -2.5056e6  # galaxy 6, star 413
1.0000e31  1.8916e21  -4.5812e17  5.5818e5  -2.4713e6  # galaxy 6, star 414
1.0000e31  1.8914e21  -3.4905e17  3.8838e5  -2.4272e6  # galaxy 6, star 415
1.0000e31  1.8913e21  -2.2309e17  2.2669e5  -2.3740e6  # galaxy 6, star 416
1.0000e31  1.8911e21  -7.9111e16  7.3410e4  -2.3126e6  # galaxy 6, star 417
1.0000e31  1.8910e21  8.4046e16  -7.1222e4  -2.2436e6  # galaxy 6, star 418
1.0000e31  1.8908e21  2.6751e17  -2.0702e5  -2.1680e6  # galaxy 6, star 419
1.0000e31  1.8906e21  4.7239e17  -3.3385e5  -2.0864e6  # galaxy 6, star 420
1.0000e31  1.8905e21  6.9978e17  -4.5163e5  -1.9996e6  # galaxy 6, star 421
1.0000e31  1.8904e21  9.5071e17  -5.6032e5  -1.9083e6  # galaxy 6, star 422
1.0000e31  1.8902e21  1.2262e18  -6.5995e5  -1.8132e6  # galaxy 6, star 423
1.0000e31  1.8901e21  1.5270e18  -7.5057e5  -1.7150e6  # galaxy 6, star 424
1.0000e31  1.8900e21  1.8541e18  -8.3226e5  -1.6144e6  # galaxy 6, star 425
1.0000e31  1.8899e21  2.2082e18  -9.0516e5  -1.5119e6  # galaxy 6, star 426
1.0000e31  1.8898e21  2.5897e18  -9.6945e5  -1.4082e6  # galaxy 6, star 427
1.0000e31  1.8898e21  2.9992e18  -1.0253e6  -1.3038e6  # galaxy 6, star 428
1.0000e31  1.8898e21  3.4369e18  -1.0730e6  -1.1993e6  # galaxy 6, star 429
1.0000e31  1.8898e21  3.9028e18  -1.1127e6  -1.0952e6  # galaxy 6, star 430
1.0000e31  1.8898e21  4.3968e18  -1.1447e6  -9.9192e5  # galaxy 6, star 431
1.0000e31  1.8899e21  4.9184e18  -1.1694e6  -8.8998e5  # galaxy 6, star 432
1.0000e31  1.8900e21  5.4670e18  -1.1870e6  -7.8975e5  # galaxy 6, star 433
1.0000e31  1.8901e21  6.0415e18  -1.1979e6  -6.9163e5  # galaxy 6, star 434
1.0000e31  1.8903e21  6.6405e18  -1.2024e6  -5.9595e5  # galaxy 6, star 435
1.0000e31  1.8906e21  7.2623e18  -1.2009e6  -5.0303e5  # galaxy 6, star 436
1.0000e31  1.8909e21  7.9049e18  -1.1937e6  -4.1316e5  # galaxy 6, star 437
1.0000e31  1.8912e21  8.5655e18  -1.1812e6  -3.2658e5  # galaxy 6, star 438
1.0000e31  1.8917e21  9.2411e18  -1.1638e6  -2.4352e5  # galaxy 6, star 439
1.0000e31  1.8922e21  9.9282e18  -1.1418e6  -1.6417e5  # galaxy 6, star 440
1.0000e31  1.8928e21  1.0623e19  -1.1157e6  -8.8697e4  # galaxy 6, star 441
1.0000e31  1.8934e21  1.1319e19  -1.0857e6  -1.7228e4  # galaxy 6, star 442
1.0000e31  1.8942e21  1.2014e19  -1.0523e6  5.0127e4  # galaxy 6, star 443
1.0000e31  1.8950e21  1.2699e19  -1.0158e6  1.1329e5  # galaxy 6, star 444
1.0000e31  1.8960e21  1.3368e19  -9.7655e5  1.7219e5  # galaxy 6, star 445
1.0000e31  1.8970e21  1.4015e19  -9.3494e5  2.2681e5  # galaxy 6, star 446
1.0000e31  1.8981e21  1.4630e19  -8.9129e5  2.7714e5  # galaxy 6, star 447
1.0000e31  1.8994e21  1.5205e19  -8.4593e5  3.2318e5  # galaxy 6, star 448
1.0000e31  1.9008e21  1.5730e19  -7.9918e5  3.6497e5  # galaxy 6, star 449
1.0000e31  1.9023e21  1.6194e19  -7.5134e5  4.0256e5  # galaxy 6, star 450
1.0000e31  1.9039e21  1.6585e19  -7.0270e5  4.3600e5  # galaxy 6, star 451
1.0000e31  1.9056e21  1.6891e19  -6.5356e5  4.6540e5  # galaxy 6, star 452
1.0000e31  1.9075e21  1.7098e19  -6.0416e5  4.9083e5  # galaxy 6, star 453
1.0000e31  1.9095e21  1.7192e19  -5.5477e5  5.1242e5  # galaxy 6, star 454
1.0000e31  1.9116e21  1.7158e19  -5.0562e5  5.3028e5  # galaxy 6, star 455
1.0000e31  1.9138e21  1.6979e19  -4.5693e5  5.4455e5  # galaxy 6, star 456
1.0000e31  1.9162e21  1.6639e19  -4.0891e5  5.5537e5  # galaxy 6, star 457
1.0000e31  1.9187e21  1.6118e19  -3.6175e5  5.6290e5  # galaxy 6, star 458
1.0000e31  1.9213e21  1.5400e19  -3.1563e5  5.6728e5  # galaxy 6, star 459
1.0000e31  1.9240e21  1.4462e19  -2.7069e5  5.6868e5  # galaxy 6, star 460
1.0000e31  1.9268e21  1.3287e19  -2.2710e5  5.6728e5  # galaxy 6, star 461
1.0000e31  1.9297e21  1.1851e19  -1.8498e5  5.6324e5  # galaxy 6, star 462
1.0000e31  1.9327e21  1.0134e19  -1.4445e5  5.5673e5  # galaxy 6, star 463
1.0000e31  1.9357e21  8.1125e18  -1.0561e5  5.4794e5  # galaxy 6, star 464
1.0000e31  1.9388e21  5.7651e18  -6.8536e4  5.3703e5  # galaxy 6, star 465
1.0000e31  1.9419e21  3.0686e18  -3.3314e4  5.2419e5  # galaxy 6, star 466
1.0000e31  1.9450e21  0.0000e0  0.0000e0  5.0960e5  # galaxy 6, star 467
1.0000e31  1.9481e21  -3.4634e18  3.1357e4  4.9341e5  # galaxy 6, star 468
1.0000e31  1.9511e21  -7.3441e18  6.0723e4  4.7581e5  # galaxy 6, star 469
1.0000e31  1.9541e21  -1.1664e19  8.8072e4  4.5696e5  # galaxy 6, star 470
1.0000e31  1.9570e21  -1.6445e19  1.1339e5  4.3703e5  # galaxy 6, star 471
1.0000e31  1.9597e21  -2.1706e19  1.3668e5  4.1617e5  # galaxy 6, star 472
1.0000e31  1.9622e21  -2.7467e19  1.5795e5  3.9454e5  # galaxy 6, star 473
1.0000e31  1.9645e21  -3.3745e19  1.7721e5  3.7229e5  # galaxy 6, star 474
1.0000e31  1.9665e21  -4.0555e19  1.9449e5  3.4957e5  # galaxy 6, star 475
1.0000e31  1.9681e21  -4.7910e19  2.0983e5  3.2650e5  # galaxy 6, star 476
1.0000e31  1.9694e21  -5.5820e19  2.2325e5  3.0321e5  # galaxy 6, star 477
1.0000e31  1.9702e21  -6.4291e19  2.3482e5  2.7985e5  # galaxy 6, star 478
1.0000e31  1.9705e21  -7.3327e19  2.4458e5  2.5651e5  # galaxy 6, star 479
1.0000e31  1.9702e21  -8.2927e19  2.5260e5  2.3331e5  # galaxy 6, star 480
1.0000e31  1.9692e21  -9.3084e19  2.5893e5  2.1036e5  # galaxy 6, star 481
1.0000e31  1.9675e21  -1.0379e20  2.6365e5  1.8775e5  # galaxy 6, star 482
1.0000e31  1.9650e21  -1.1502e20  2.6683e5  1.6556e5  # galaxy 6, star 483
1.0000e31  1.9615e21  -1.2676e20  2.6854e5  1.4388e5  # galaxy 6, star 484
1.0000e31  1.9571e21  -1.3897e20  2.6887e5  1.2279e5  # galaxy 6, star 485
1.0000e31  1.9515e21  -1.5162e20  2.6789e5  1.0234e5  # galaxy 6, star 486
1.0000e31  1.9448e21  -1.6466e20  2.6567e5  8.2610e4  # galaxy 6, star 487
1.0000e31  1.9368e21  -1.7803e20  2.6232e5  6.3638e4  # galaxy 6, star 488
1.0000e31  1.9274e21  -1.9167e20  2.5790e5  4.5476e4  # galaxy 6, star 489
1.0000e31  1.9165e21  -2.0549e20  2.5251e5  2.8161e4  # galaxy 6, star 490
1.0000e31  1.9041e21  -2.1942e20  2.4623e5  1.1729e4  # galaxy 6, star 491
1.0000e31  1.8899e21  -2.3334e20  2.3913e5  -3.7945e3  # galaxy 6, star 492
1.0000e31  1.8740e21  -2.4715e20  2.3130e5  -1.8388e4  # galaxy 6, star 493
1.0000e31  1.8561e21  -2.6072e20  2.2282e5  -3.2037e4  # galaxy 6, star 494
1.0000e31  1.8363e21  -2.7390e20  2.1377e5  -4.4730e4  # galaxy 6, star 495
1.0000e31  1.8144e21  -2.8654e20  2.0423e5  -5.6464e4  # galaxy 6, star 496
1.0000e31  1.7903e21  -2.9847e20  1.9427e5  -6.7238e4  # galaxy 6, star 497
1.0000e31  1.7640e21  -3.0949e20  1.8396e5  -7.7056e4  # galaxy 6, star 498
1.0000e31  1.7353e21  -3.1940e20  1.7338e5  -8.5929e4  # galaxy 6, star 499
1.0000e31  1.7042e21  -3.2798e20  1.6258e5  -9.3868e4  # galaxy 6, star 500
1.0000e31  1.8941e21  -8.1995e17  3.2517e6  1.8774e6  # galaxy 6, star 501
1.0000e31  1.8940e21  -9.0125e17  3.2639e6  1.6177e6  # galaxy 6, star 502
1.0000e31  1.8940e21  -9.8565e17  3.2598e6  1.3654e6  # galaxy 6, star 503
1.0000e31  1.8940e21  -1.0729e18  3.2403e6  1.1215e6  # galaxy 6, star 504
1.0000e31  1.8939e21  -1.1625e18  3.2064e6  8.8648e5  # galaxy 6, star 505
1.0000e31  1.8939e21  -1.2542e18  3.1591e6  6.6102e5  # galaxy 6, star 506
1.0000e31  1.8938e21  -1.3475e18  3.0995e6  4.4563e5  # galaxy 6, star 507
1.0000e31  1.8937e21  -1.4417e18  3.0284e6  2.4076e5  # galaxy 6, star 508
1.0000e31  1.8936e21  -1.5363e18  2.9471e6  4.6764e4  # galaxy 6, star 509
1.0000e31  1.8935e21  -1.6305e18  2.8563e6  -1.3606e5  # galaxy 6, star 510
1.0000e31  1.8934e21  -1.7235e18  2.7573e6  -3.0750e5  # galaxy 6, star 511
1.0000e31  1.8933e21  -1.8144e18  2.6508e6  -4.6740e5  # galaxy 6, star 512
1.0000e31  1.8931e21  -1.9021e18  2.5378e6  -6.1567e5  # galaxy 6, star 513
1.0000e31  1.8930e21  -1.9856e18  2.4193e6  -7.5228e5  # galaxy 6, star 514
1.0000e31  1.8928e21  -2.0637e18  2.2962e6  -8.7725e5  # galaxy 6, star 515
1.0000e31  1.8926e21  -2.1349e18  2.1693e6  -9.9068e5  # galaxy 6, star 516
1.0000e31  1.8924e21  -2.1978e18  2.0394e6  -1.0927e6  # galaxy 6, star 517
1.0000e31  1.8922e21  -2.2509e18  1.9074e6  -1.1835e6  # galaxy 6, star 518
1.0000e31  1.8920e21  -2.2924e18  1.7740e6  -1.2633e6  # galaxy 6, star 519
1.0000e31  1.8917e21  -2.3205e18  1.6399e6  -1.3323e6  # galaxy 6, star 520
1.0000e31  1.8914e21  -2.3333e18  1.5059e6  -1.3909e6  # galaxy 6, star 521
1.0000e31  1.8912e21  -2.3287e18  1.3725e6  -1.4394e6  # galaxy 6, star 522
1.0000e31  1.8909e21  -2.3044e18  1.2403e6  -1.4781e6  # galaxy 6, star 523
1.0000e31  1.8905e21  -2.2582e18  1.1100e6  -1.5075e6  # galaxy 6, star 524
1.0000e31  1.8902e21  -2.1876e18  9.8194e5  -1.5279e6  # galaxy 6, star 525
1.0000e31  1.8898e21  -2.0900e18  8.5674e5  -1.5398e6  # galaxy 6, star 526
1.0000e31  1.8895e21  -1.9629e18  7.3478e5  -1.5436e6  # galaxy 6, star 527
1.0000e31  1.8891e21  -1.8033e18  6.1645e5  -1.5398e6  # galaxy 6, star 528
1.0000e31  1.8887e21  -1.6084e18  5.0213e5  -1.5289e6  # galaxy 6, star 529
1.0000e31  1.8883e21  -1.3753e18  3.9210e5  -1.5112e6  # galaxy 6, star 530
1.0000e31  1.8879e21  -1.1010e18  2.8666e5  -1.4873e6  # galaxy 6, star 531
1.0000e31  1.8875e21  -7.8244e17  1.8603e5  -1.4577e6  # galaxy 6, star 532
1.0000e31  1.8870e21  -4.1647e17  9.0427e4  -1.4229e6  # galaxy 6, star 533
1.0000e31  1.8866e21  -2.2437e3  4.4489e-10  -1.3833e6  # galaxy 6, star 534
1.0000e31  1.8862e21  4.7005e17  -8.5116e4  -1.3393e6  # galaxy 6, star 535
1.0000e31  1.8858e21  9.9675e17  -1.6483e5  -1.2915e6  # galaxy 6, star 536
1.0000e31  1.8854e21  1.5831e18  -2.3906e5  -1.2404e6  # galaxy 6, star 537
1.0000e31  1.8850e21  2.2319e18  -3.0780e5  -1.1863e6  # galaxy 6, star 538
1.0000e31  1.8846e21  2.9460e18  -3.7102e5  -1.1297e6  # galaxy 6, star 539
1.0000e31  1.8843e21  3.7279e18  -4.2875e5  -1.0710e6  # galaxy 6, star 540
1.0000e31  1.8840e21  4.5799e18  -4.8103e5  -1.0106e6  # galaxy 6, star 541
1.0000e31  1.8837e21  5.5042e18  -5.2794e5  -9.4887e5  # galaxy 6, star 542
1.0000e31  1.8835e21  6.5024e18  -5.6956e5  -8.8624e5  # galaxy 6, star 543
1.0000e31  1.8833e21  7.5759e18  -6.0600e5  -8.2305e5  # galaxy 6, star 544
1.0000e31  1.8832e21  8.7256e18  -6.3740e5  -7.5962e5  # galaxy 6, star 545
1.0000e31  1.8832e21  9.9520e18  -6.6390e5  -6.9627e5  # galaxy 6, star 546
1.0000e31  1.8832e21  1.1255e19  -6.8566e5  -6.3331e5  # galaxy 6, star 547
1.0000e31  1.8833e21  1.2633e19  -7.0285e5  -5.7100e5  # galaxy 6, star 548
1.0000e31  1.8836e21  1.4086e19  -7.1566e5  -5.0962e5  # galaxy 6, star 549
1.0000e31  1.8839e21  1.5611e19  -7.2429e5  -4.4940e5  # galaxy 6, star 550
1.0000e31  1.8844e21  1.7204e19  -7.2894e5  -3.9056e5  # galaxy 6, star 551
1.0000e31  1.8850e21  1.8862e19  -7.2982e5  -3.3330e5  # galaxy 6, star 552
1.0000e31  1.8857e21  2.0578e19  -7.2715e5  -2.7780e5  # galaxy 6, star 553
1.0000e31  1.8867e21  2.2348e19  -7.2115e5  -2.2424e5  # galaxy 6, star 554
1.0000e31  1.8877e21  2.4163e19  -7.1205e5  -1.7274e5  # galaxy 6, star 555
1.0000e31  1.8890e21  2.6013e19  -7.0006e5  -1.2344e5  # galaxy 6, star 556
1.0000e31  1.8905e21  2.7890e19  -6.8542e5  -7.6442e4  # galaxy 6, star 557
1.0000e31  1.8922e21  2.9780e19  -6.6836e5  -3.1838e4  # galaxy 6, star 558
1.0000e31  1.8941e21  3.1670e19  -6.4909e5  1.0300e4  # galaxy 6, star 559
1.0000e31  1.8963e21  3.3544e19  -6.2784e5  4.9913e4  # galaxy 6, star 560
1.0000e31  1.8987e21  3.5385e19  -6.0483e5  8.6961e4  # galaxy 6, star 561
1.0000e31  1.9014e21  3.7174e19  -5.8027e5  1.2142e5  # galaxy 6, star 562
1.0000e31  1.9044e21  3.8890e19  -5.5437e5  1.5327e5  # galaxy 6, star 563
1.0000e31  1.9076e21  4.0509e19  -5.2733e5  1.8251e5  # galaxy 6, star 564
1.0000e31  1.9112e21  4.2004e19  -4.9935e5  2.0916e5  # galaxy 6, star 565
1.0000e31  1.9151e21  4.3350e19  -4.7062e5  2.3325e5  # galaxy 6, star 566
1.0000e31  1.9193e21  4.4514e19  -4.4132e5  2.5480e5  # galaxy 6, star 567
1.0000e31  1.9238e21  4.5464e19  -4.1163e5  2.7386e5  # galaxy 6, star 568
1.0000e31  1.9287e21  4.6165e19  -3.8170e5  2.9049e5  # galaxy 6, star 569
1.0000e31  1.9340e21  4.6579e19  -3.5170e5  3.0475e5  # galaxy 6, star 570
1.0000e31  1.9395e21  4.6666e19  -3.2178e5  3.1672e5  # galaxy 6, star 571
1.0000e31  1.9454e21  4.6383e19  -2.9207e5  3.2646e5  # galaxy 6, star 572
1.0000e31  1.9517e21  4.5684e19  -2.6271e5  3.3406e5  # galaxy 6, star 573
1.0000e31  1.9583e21  4.4522e19  -2.3381e5  3.3962e5  # galaxy 6, star 574
1.0000e31  1.9652e21  4.2847e19  -2.0549e5  3.4322e5  # galaxy 6, star 575
1.0000e31  1.9724e21  4.0607e19  -1.7784e5  3.4496e5  # galaxy 6, star 576
1.0000e31  1.9798e21  3.7746e19  -1.5097e5  3.4495e5  # galaxy 6, star 577
1.0000e31  1.9876e21  3.4209e19  -1.2494e5  3.4328e5  # galaxy 6, star 578
1.0000e31  1.9956e21  2.9937e19  -9.9853e4  3.4007e5  # galaxy 6, star 579
